-181.162, -38.818, 13.396, 23.083
-181.160, -39.265, 13.436, 23.116
-181.158, -39.714, 13.481, 23.149
-181.156, -40.165, 13.531, 23.182
-181.154, -40.618, 13.585, 23.215
-181.152, -41.072, 13.644, 23.248
-181.149, -41.529, 13.706, 23.281
-181.147, -41.987, 13.771, 23.314
-181.145, -42.448, 13.840, 23.347
-181.143, -42.912, 13.910, 23.380
-181.140, -43.377, 13.982, 23.413
-181.138, -43.845, 14.039, 23.446
-181.136, -44.314, 14.071, 23.479
-181.133, -44.783, 14.089, 23.512
-181.131, -45.253, 14.103, 23.545
-181.129, -45.723, 14.125, 23.578
-181.126, -46.195, 14.153, 23.611
-181.124, -46.667, 14.188, 23.644
-181.122, -47.141, 14.228, 23.677
-181.119, -47.616, 14.273, 23.710
-181.117, -48.093, 14.323, 23.743
-181.114, -48.572, 14.377, 23.776
-181.112, -49.053, 14.435, 23.809
-181.109, -49.536, 14.495, 23.842
-181.107, -50.021, 14.559, 23.875
-181.104, -50.508, 14.626, 23.908
-181.101, -50.997, 14.695, 23.941
-181.099, -51.489, 14.766, 23.974
-181.096, -51.983, 14.839, 24.007
-181.094, -52.480, 14.912, 24.040
-181.091, -52.979, 14.973, 24.073
-181.088, -53.479, 15.018, 24.106
-181.086, -53.981, 15.056, 24.139
-181.083, -54.483, 15.097, 24.172
-181.080, -54.988, 15.143, 24.205
-181.077, -55.493, 15.192, 24.238
-181.075, -56.001, 15.245, 24.271
-181.072, -56.511, 15.302, 24.304
-181.069, -57.022, 15.362, 24.337
-181.066, -57.536, 15.424, 24.370
-181.063, -58.052, 15.489, 24.403
-181.060, -58.570, 15.556, 24.436
-181.057, -59.090, 15.625, 24.469
-181.054, -59.613, 15.696, 24.502
-181.051, -60.138, 15.768, 24.535
-181.048, -60.666, 15.841, 24.568
-181.045, -61.195, 15.901, 24.601
-181.042, -61.727, 15.951, 24.634
-181.039, -62.259, 16.000, 24.667
-181.036, -62.794, 16.052, 24.700
-181.033, -63.330, 16.107, 24.733
-181.030, -63.869, 16.165, 24.766
-181.027, -64.409, 16.226, 24.799
-181.024, -64.952, 16.289, 24.832
-181.020, -65.496, 16.354, 24.865
-181.017, -66.043, 16.421, 24.898
-181.014, -66.592, 16.490, 24.931
-181.011, -67.144, 16.560, 24.964
-181.007, -67.698, 16.632, 24.997
-181.004, -68.254, 16.700, 25.030
-181.001, -68.812, 16.756, 25.063
-180.997, -69.372, 16.805, 25.096
-180.994, -69.933, 16.856, 25.129
-180.990, -70.496, 16.910, 25.162
-180.987, -71.061, 16.966, 25.195
-180.983, -71.628, 17.025, 25.228
-180.980, -72.197, 17.087, 25.261
-180.976, -72.768, 17.150, 25.294
-180.973, -73.342, 17.215, 25.327
-180.969, -73.917, 17.281, 25.360
-180.965, -74.495, 17.349, 25.393
-180.962, -75.075, 17.419, 25.426
-180.958, -75.658, 17.490, 25.459
-180.954, -76.243, 17.560, 25.492
-180.950, -76.829, 17.617, 25.525
-180.947, -77.417, 17.654, 25.558
-180.943, -78.006, 17.682, 25.591
-180.939, -78.596, 17.710, 25.624
-180.935, -79.187, 17.742, 25.657
-180.931, -79.779, 17.778, 25.690
-180.927, -80.373, 17.818, 25.723
-180.923, -80.968, 17.862, 25.756
-180.919, -81.564, 17.908, 25.789
-180.915, -82.162, 17.957, 25.822
-180.911, -82.762, 18.009, 25.855
-180.907, -83.364, 18.063, 25.888
-180.903, -83.967, 18.119, 25.921
-180.899, -84.573, 18.177, 25.954
-180.895, -85.180, 18.238, 25.987
-180.891, -85.790, 18.300, 26.020
-180.887, -86.402, 18.363, 26.053
-180.882, -87.015, 18.428, 26.086
-180.878, -87.631, 18.492, 26.119
-180.874, -88.249, 18.542, 26.152
-180.869, -88.868, 18.559, 26.185
-180.865, -89.485, 18.529, 26.218
-180.861, -90.100, 18.458, 26.251
-180.856, -90.712, 18.358, 26.284
-180.852, -91.320, 18.244, 26.317
-180.848, -91.924, 18.124, 26.350
-180.843, -92.524, 18.009, 26.383
-180.839, -93.120, 17.905, 26.416
-180.835, -93.714, 17.815, 26.449
-180.831, -94.305, 17.736, 26.482
-180.826, -94.894, 17.669, 26.515
-180.822, -95.482, 17.613, 26.548
-180.817, -96.068, 17.568, 26.581
-180.813, -96.652, 17.534, 26.614
-180.809, -97.236, 17.508, 26.647
-180.804, -97.820, 17.492, 26.680
-180.800, -98.403, 17.484, 26.713
-180.795, -98.986, 17.484, 26.746
-180.791, -99.569, 17.489, 26.779
-180.787, -100.152, 17.481, 26.812
-180.782, -100.734, 17.447, 26.845
-180.778, -101.315, 17.398, 26.878
-180.773, -101.893, 17.346, 26.911
-180.769, -102.470, 17.300, 26.944
-180.764, -103.046, 17.265, 26.977
-180.760, -103.621, 17.240, 27.010
-180.755, -104.195, 17.224, 27.043
-180.751, -104.769, 17.217, 27.076
-180.746, -105.343, 17.217, 27.109
-180.742, -105.917, 17.222, 27.142
-180.737, -106.492, 17.215, 27.175
-180.733, -107.065, 17.183, 27.208
-180.728, -107.636, 17.134, 27.241
-180.723, -108.206, 17.083, 27.274
-180.719, -108.774, 17.038, 27.307
-180.714, -109.341, 17.005, 27.340
-180.710, -109.907, 16.981, 27.373
-180.705, -110.473, 16.966, 27.406
-180.700, -111.038, 16.960, 27.439
-180.696, -111.604, 16.962, 27.472
-180.691, -112.169, 16.969, 27.505
-180.686, -112.735, 16.963, 27.538
-180.682, -113.300, 16.932, 27.571
-180.677, -113.863, 16.885, 27.604
-180.672, -114.424, 16.835, 27.637
-180.668, -114.984, 16.792, 27.670
-180.663, -115.543, 16.760, 27.703
-180.658, -116.101, 16.738, 27.736
-180.654, -116.659, 16.725, 27.769
-180.649, -117.216, 16.721, 27.802
-180.644, -117.774, 16.722, 27.835
-180.639, -118.331, 16.712, 27.868
-180.635, -118.887, 16.676, 27.901
-180.630, -119.442, 16.626, 27.934
-180.625, -119.994, 16.573, 27.967
-180.620, -120.545, 16.528, 28.000
-180.616, -121.095, 16.493, 28.033
-180.611, -121.644, 16.469, 28.066
-180.606, -122.193, 16.455, 28.099
-180.601, -122.741, 16.449, 28.132
-180.596, -123.290, 16.452, 28.165
-180.591, -123.839, 16.460, 28.198
-180.586, -124.388, 16.456, 28.231
-180.582, -124.935, 16.422, 28.264
-180.577, -125.481, 16.350, 28.297
-180.572, -126.023, 16.251, 28.330
-180.567, -126.561, 16.139, 28.363
-180.562, -127.095, 16.024, 28.396
-180.557, -127.626, 15.914, 28.429
-180.552, -128.153, 15.818, 28.462
-180.548, -128.678, 15.736, 28.495
-180.543, -129.201, 15.668, 28.528
-180.538, -129.722, 15.613, 28.561
-180.533, -130.241, 15.570, 28.594
-180.528, -130.759, 15.539, 28.627
-180.524, -131.277, 15.519, 28.660
-180.519, -131.794, 15.509, 28.693
-180.514, -132.312, 15.508, 28.726
-180.509, -132.829, 15.516, 28.759
-180.504, -133.347, 15.531, 28.792
-180.499, -133.866, 15.551, 28.825
-180.494, -134.385, 15.558, 28.858
-180.489, -134.904, 15.539, 28.891
-180.484, -135.421, 15.504, 28.924
-180.479, -135.937, 15.466, 28.957
-180.474, -136.451, 15.436, 28.990
-180.469, -136.965, 15.416, 29.023
-180.464, -137.479, 15.407, 29.056
-180.459, -137.992, 15.407, 29.089
-180.454, -138.506, 15.415, 29.122
-180.449, -139.021, 15.429, 29.155
-180.444, -139.535, 15.431, 29.188
-180.439, -140.049, 15.406, 29.221
-180.434, -140.562, 15.367, 29.254
-180.429, -141.073, 15.325, 29.287
-180.424, -141.582, 15.291, 29.320
-180.419, -142.091, 15.268, 29.353
-180.413, -142.600, 15.256, 29.386
-180.408, -143.108, 15.253, 29.419
-180.403, -143.617, 15.260, 29.452
-180.398, -144.126, 15.271, 29.485
-180.393, -144.636, 15.271, 29.518
-180.387, -145.144, 15.246, 29.551
-180.382, -145.651, 15.205, 29.584
-180.377, -146.157, 15.162, 29.617
-180.372, -146.661, 15.127, 29.650
-180.366, -147.164, 15.104, 29.683
-180.361, -147.667, 15.092, 29.716
-180.356, -148.170, 15.089, 29.749
-180.351, -148.674, 15.095, 29.782
-180.345, -149.177, 15.107, 29.815
-180.340, -149.681, 15.107, 29.848
-180.334, -150.184, 15.082, 29.881
-180.329, -150.686, 15.042, 29.914
-180.324, -151.186, 14.999, 29.947
-180.318, -151.685, 14.965, 29.980
-180.313, -152.183, 14.943, 30.013
-180.307, -152.680, 14.931, 30.046
-180.302, -153.178, 14.929, 30.079
-180.296, -153.676, 14.936, 30.112
-180.291, -154.175, 14.949, 30.145
-180.285, -154.673, 14.950, 30.178
-180.279, -155.171, 14.922, 30.211
-180.274, -155.666, 14.855, 30.244
-180.268, -156.159, 14.762, 30.277
-180.263, -156.647, 14.656, 30.310
-180.257, -157.132, 14.548, 30.343
-180.251, -157.614, 14.446, 30.376
-180.246, -158.093, 14.360, 30.409
-180.240, -158.569, 14.289, 30.442
-180.235, -159.044, 14.232, 30.475
-180.229, -159.517, 14.189, 30.508
-180.224, -159.990, 14.160, 30.541
-180.218, -160.461, 14.142, 30.574
-180.212, -160.933, 14.135, 30.607
-180.207, -161.404, 14.139, 30.640
-180.201, -161.876, 14.152, 30.673
-180.195, -162.349, 14.172, 30.706
-180.189, -162.823, 14.198, 30.739
-180.184, -163.297, 14.211, 30.772
-180.178, -163.770, 14.194, 30.805
-180.172, -164.242, 14.137, 30.838
-180.166, -164.711, 14.054, 30.871
-180.160, -165.176, 13.957, 30.904
-180.154, -165.638, 13.857, 30.937
-180.148, -166.097, 13.764, 30.970
-180.142, -166.554, 13.687, 31.003
-180.137, -167.008, 13.626, 31.036
-180.131, -167.461, 13.579, 31.069
-180.125, -167.913, 13.546, 31.102
-180.119, -168.364, 13.526, 31.135
-180.113, -168.815, 13.518, 31.168
-180.107, -169.266, 13.521, 31.201
-180.101, -169.717, 13.534, 31.234
-180.095, -170.169, 13.555, 31.267
-180.088, -170.622, 13.584, 31.300
-180.082, -171.076, 13.617, 31.333
-180.076, -171.531, 13.637, 31.366
-180.069, -171.986, 13.628, 31.399
-180.063, -172.439, 13.577, 31.432
-180.057, -172.889, 13.499, 31.465
-180.050, -173.336, 13.408, 31.498
-180.044, -173.780, 13.314, 31.531
-180.037, -174.221, 13.227, 31.564
-180.031, -174.660, 13.156, 31.597
-180.024, -175.097, 13.102, 31.630
-180.018, -175.532, 13.062, 31.663
-180.011, -175.967, 13.036, 31.696
-180.004, -176.401, 13.024, 31.729
-179.996, -176.835, 13.023, 31.762
-179.989, -177.270, 13.032, 31.795
-179.981, -177.705, 13.051, 31.828
-179.973, -178.141, 13.078, 31.861
-179.964, -178.579, 13.112, 31.894
-179.955, -179.017, 13.150, 31.927
-179.945, -179.456, 13.176, 31.960
-179.934, -179.896, 13.172, 31.993
-179.923, -180.333, 13.126, 32.026
-179.911, -180.769, 13.052, 32.059
-179.898, -181.201, 12.965, 32.092
-179.884, -181.630, 12.875, 32.125
-179.870, -182.056, 12.794, 32.158
-179.854, -182.480, 12.728, 32.191
-179.837, -182.902, 12.679, 32.224
-179.819, -183.324, 12.645, 32.257
-179.800, -183.744, 12.625, 32.290
-179.780, -184.164, 12.618, 32.323
-179.758, -184.585, 12.622, 32.356
-179.735, -185.006, 12.636, 32.389
-179.711, -185.427, 12.660, 32.422
-179.686, -185.850, 12.691, 32.455
-179.659, -186.273, 12.727, 32.488
-179.631, -186.698, 12.752, 32.521
-179.602, -187.122, 12.752, 32.554
-179.572, -187.546, 12.737, 32.587
-179.542, -187.969, 12.721, 32.620
-179.510, -188.391, 12.714, 32.653
-179.479, -188.814, 12.719, 32.686
-179.446, -189.237, 12.733, 32.719
-179.412, -189.661, 12.757, 32.752
-179.378, -190.086, 12.786, 32.785
-179.344, -190.511, 12.803, 32.818
-179.310, -190.936, 12.795, 32.851
-179.276, -191.361, 12.772, 32.884
-179.242, -191.784, 12.747, 32.917
-179.209, -192.207, 12.731, 32.950
-179.176, -192.630, 12.728, 32.983
-179.144, -193.054, 12.736, 33.016
-179.112, -193.477, 12.753, 33.049
-179.082, -193.902, 12.776, 33.082
-179.052, -194.328, 12.797, 33.115
-179.023, -194.754, 12.797, 33.148
-178.995, -195.178, 12.766, 33.181
-178.968, -195.601, 12.714, 33.214
-178.942, -196.023, 12.655, 33.247
-178.915, -196.442, 12.601, 33.280
-178.889, -196.859, 12.561, 33.313
-178.861, -197.276, 12.535, 33.346
-178.832, -197.693, 12.522, 33.379
-178.800, -198.109, 12.520, 33.412
-178.766, -198.525, 12.528, 33.445
-178.729, -198.942, 12.546, 33.478
-178.689, -199.359, 12.569, 33.511
-178.645, -199.777, 12.600, 33.544
-178.595, -200.195, 12.635, 33.577
-178.542, -200.614, 12.676, 33.610
-178.483, -201.034, 12.721, 33.643
-178.419, -201.454, 12.771, 33.676
-178.349, -201.876, 12.826, 33.709
-178.274, -202.298, 12.882, 33.742
-178.193, -202.721, 12.943, 33.775
-178.107, -203.145, 13.006, 33.808
-178.014, -203.571, 13.073, 33.841
-177.916, -203.997, 13.142, 33.874
-177.812, -204.424, 13.214, 33.907
-177.702, -204.852, 13.290, 33.940
-177.587, -205.282, 13.367, 33.973
-177.466, -205.712, 13.447, 34.006
-177.339, -206.144, 13.529, 34.039
-177.207, -206.577, 13.613, 34.072
-177.070, -207.012, 13.698, 34.105
-176.928, -207.448, 13.786, 34.138
-176.781, -207.885, 13.873, 34.171
-176.629, -208.324, 13.950, 34.204
-176.473, -208.764, 14.022, 34.237
-176.312, -209.204, 14.097, 34.270
-176.148, -209.646, 14.175, 34.303
-175.980, -210.090, 14.255, 34.336
-175.809, -210.535, 14.337, 34.369
-175.634, -210.982, 14.418, 34.402
-175.455, -211.430, 14.492, 34.435
-175.273, -211.879, 14.558, 34.468
-175.089, -212.329, 14.625, 34.501
-174.902, -212.781, 14.694, 34.534
-174.712, -213.234, 14.765, 34.567
-174.519, -213.689, 14.839, 34.600
-174.323, -214.145, 14.914, 34.633
-174.125, -214.603, 14.991, 34.666
-173.924, -215.063, 15.068, 34.699
-173.721, -215.524, 15.133, 34.732
-173.515, -215.985, 15.176, 34.765
-173.308, -216.447, 15.205, 34.798
-173.099, -216.909, 15.231, 34.831
-172.888, -217.371, 15.262, 34.864
-172.675, -217.834, 15.298, 34.897
-172.460, -218.297, 15.339, 34.930
-172.242, -218.761, 15.385, 34.963
-172.023, -219.226, 15.434, 34.996
-171.801, -219.691, 15.486, 35.029
-171.577, -220.158, 15.542, 35.062
-171.351, -220.625, 15.601, 35.095
-171.122, -221.094, 15.662, 35.128
-170.891, -221.564, 15.726, 35.161
-170.657, -222.035, 15.792, 35.194
-170.421, -222.508, 15.860, 35.227
-170.183, -222.981, 15.930, 35.260
-169.941, -223.457, 16.002, 35.293
-169.698, -223.933, 16.075, 35.326
-169.451, -224.411, 16.149, 35.359
-169.202, -224.890, 16.225, 35.392
-168.950, -225.371, 16.300, 35.425
-168.695, -225.853, 16.374, 35.458
-168.438, -226.337, 16.445, 35.491
-168.178, -226.822, 16.519, 35.524
-167.916, -227.308, 16.593, 35.557
-167.651, -227.796, 16.667, 35.590
-167.384, -228.284, 16.729, 35.623
-167.114, -228.774, 16.785, 35.656
-166.843, -229.265, 16.842, 35.689
-166.569, -229.756, 16.902, 35.722
-166.293, -230.249, 16.964, 35.755
-166.014, -230.743, 17.028, 35.788
-165.734, -231.238, 17.094, 35.821
-165.451, -231.735, 17.161, 35.854
-165.166, -232.233, 17.230, 35.887
-164.879, -232.732, 17.300, 35.920
-164.590, -233.233, 17.372, 35.953
-164.298, -233.736, 17.443, 35.986
-164.005, -234.240, 17.509, 36.019
-163.709, -234.745, 17.569, 36.052
-163.412, -235.251, 17.629, 36.085
-163.113, -235.759, 17.691, 36.118
-162.812, -236.268, 17.755, 36.151
-162.510, -236.779, 17.821, 36.184
-162.205, -237.291, 17.888, 36.217
-161.899, -237.804, 17.957, 36.250
-161.591, -238.320, 18.027, 36.283
-161.281, -238.837, 18.097, 36.316
-160.970, -239.355, 18.168, 36.349
-160.657, -239.876, 18.233, 36.382
-160.342, -240.397, 18.288, 36.415
-160.026, -240.920, 18.343, 36.448
-159.709, -241.444, 18.400, 36.481
-159.391, -241.970, 18.459, 36.514
-159.071, -242.498, 18.519, 36.547
-158.750, -243.027, 18.581, 36.580
-158.428, -243.558, 18.645, 36.613
-158.104, -244.090, 18.710, 36.646
-157.779, -244.625, 18.776, 36.679
-157.454, -245.161, 18.843, 36.712
-157.127, -245.699, 18.912, 36.745
-156.799, -246.240, 18.981, 36.778
-156.469, -246.782, 19.051, 36.811
-156.140, -247.327, 19.122, 36.844
-155.809, -247.874, 19.192, 36.877
-155.478, -248.423, 19.250, 36.910
-155.146, -248.974, 19.303, 36.943
-154.815, -249.527, 19.357, 36.976
-154.483, -250.082, 19.413, 37.009
-154.152, -250.640, 19.471, 37.042
-153.820, -251.200, 19.530, 37.075
-153.490, -251.762, 19.590, 37.108
-153.159, -252.327, 19.651, 37.141
-152.829, -252.894, 19.713, 37.174
-152.499, -253.465, 19.774, 37.207
-152.171, -254.038, 19.820, 37.240
-151.844, -254.612, 19.835, 37.273
-151.520, -255.187, 19.803, 37.306
-151.200, -255.761, 19.729, 37.339
-150.882, -256.333, 19.628, 37.372
-150.570, -256.903, 19.511, 37.405
-150.261, -257.470, 19.388, 37.438
-149.956, -258.035, 19.269, 37.471
-149.655, -258.598, 19.161, 37.504
-149.357, -259.160, 19.064, 37.537
-149.063, -259.720, 18.979, 37.570
-148.773, -260.279, 18.905, 37.603
-148.485, -260.838, 18.842, 37.636
-148.199, -261.395, 18.788, 37.669
-147.916, -261.953, 18.745, 37.702
-147.634, -262.509, 18.710, 37.735
-147.354, -263.066, 18.685, 37.768
-147.076, -263.623, 18.667, 37.801
-146.798, -264.180, 18.657, 37.834
-146.522, -264.738, 18.655, 37.867
-146.246, -265.296, 18.658, 37.900
-145.972, -265.855, 18.668, 37.933
-145.699, -266.414, 18.683, 37.966
-145.427, -266.976, 18.702, 37.999
-145.157, -267.539, 18.726, 38.032
-144.888, -268.103, 18.754, 38.065
-144.622, -268.670, 18.784, 38.098
-144.357, -269.239, 18.819, 38.131
-144.095, -269.810, 18.855, 38.164
-143.836, -270.384, 18.894, 38.197
-143.580, -270.961, 18.935, 38.230
-143.327, -271.541, 18.977, 38.263
-143.079, -272.123, 19.018, 38.296
-142.834, -272.709, 19.046, 38.329
-142.593, -273.297, 19.044, 38.362
-142.359, -273.885, 18.999, 38.395
-142.130, -274.473, 18.924, 38.428
-141.907, -275.059, 18.831, 38.461
-141.691, -275.645, 18.732, 38.494
-141.480, -276.229, 18.635, 38.527
-141.276, -276.812, 18.548, 38.560
-141.078, -277.395, 18.472, 38.593
-140.885, -277.978, 18.406, 38.626
-140.698, -278.560, 18.351, 38.659
-140.517, -279.143, 18.306, 38.692
-140.341, -279.726, 18.270, 38.725
-140.169, -280.309, 18.242, 38.758
-140.003, -280.894, 18.223, 38.791
-139.841, -281.479, 18.212, 38.824
-139.683, -282.065, 18.208, 38.857
-139.529, -282.653, 18.211, 38.890
-139.379, -283.241, 18.220, 38.923
-139.232, -283.831, 18.235, 38.956
-139.088, -284.422, 18.255, 38.989
-138.948, -285.015, 18.278, 39.022
-138.810, -285.609, 18.289, 39.055
-138.675, -286.204, 18.273, 39.088
-138.543, -286.797, 18.240, 39.121
-138.413, -287.390, 18.201, 39.154
-138.287, -287.982, 18.168, 39.187
-138.163, -288.574, 18.143, 39.220
-138.041, -289.166, 18.127, 39.253
-137.921, -289.758, 18.119, 39.286
-137.804, -290.350, 18.118, 39.319
-137.689, -290.943, 18.123, 39.352
-137.576, -291.537, 18.134, 39.385
-137.465, -292.132, 18.149, 39.418
-137.357, -292.727, 18.150, 39.451
-137.251, -293.322, 18.126, 39.484
-137.147, -293.916, 18.084, 39.517
-137.046, -294.509, 18.038, 39.550
-136.947, -295.101, 17.998, 39.583
-136.852, -295.692, 17.968, 39.616
-136.759, -296.283, 17.946, 39.649
-136.668, -296.873, 17.932, 39.682
-136.581, -297.464, 17.925, 39.715
-136.496, -298.056, 17.926, 39.748
-136.414, -298.648, 17.933, 39.781
-136.334, -299.241, 17.943, 39.814
-136.258, -299.834, 17.941, 39.847
-136.185, -300.427, 17.913, 39.880
-136.115, -301.019, 17.870, 39.913
-136.048, -301.609, 17.822, 39.946
-135.984, -302.198, 17.780, 39.979
-135.923, -302.787, 17.748, 40.012
-135.866, -303.375, 17.724, 40.045
-135.811, -303.962, 17.709, 40.078
-135.760, -304.550, 17.702, 40.111
-135.712, -305.138, 17.702, 40.144
-135.666, -305.727, 17.708, 40.177
-135.625, -306.316, 17.718, 40.210
-135.586, -306.905, 17.716, 40.243
-135.550, -307.494, 17.688, 40.276
-135.517, -308.082, 17.645, 40.309
-135.488, -308.668, 17.597, 40.342
-135.462, -309.252, 17.556, 40.375
-135.439, -309.836, 17.524, 40.408
-135.419, -310.419, 17.502, 40.441
-135.402, -311.001, 17.488, 40.474
-135.388, -311.584, 17.482, 40.507
-135.376, -312.167, 17.483, 40.540
-135.368, -312.750, 17.488, 40.573
-135.363, -313.332, 17.481, 40.606
-135.361, -313.914, 17.450, 40.639
-135.362, -314.495, 17.403, 40.672
-135.365, -315.073, 17.353, 40.705
-135.372, -315.650, 17.309, 40.738
-135.381, -316.226, 17.275, 40.771
-135.393, -316.801, 17.251, 40.804
-135.408, -317.375, 17.235, 40.837
-135.426, -317.949, 17.227, 40.870
-135.447, -318.523, 17.227, 40.903
-135.471, -319.097, 17.231, 40.936
-135.497, -319.671, 17.224, 40.969
-135.527, -320.243, 17.192, 41.002
-135.559, -320.814, 17.145, 41.035
-135.595, -321.383, 17.094, 41.068
-135.634, -321.950, 17.050, 41.101
-135.676, -322.515, 17.016, 41.134
-135.720, -323.080, 16.991, 41.167
-135.768, -323.644, 16.976, 41.200
-135.819, -324.207, 16.969, 41.233
-135.873, -324.770, 16.969, 41.266
-135.931, -325.333, 16.973, 41.299
-135.992, -325.895, 16.966, 41.332
-136.057, -326.456, 16.935, 41.365
-136.124, -327.015, 16.885, 41.398
-136.195, -327.572, 16.828, 41.431
-136.269, -328.126, 16.775, 41.464
-136.346, -328.678, 16.732, 41.497
-136.426, -329.229, 16.699, 41.530
-136.510, -329.779, 16.676, 41.563
-136.598, -330.327, 16.661, 41.596
-136.689, -330.875, 16.655, 41.629
-136.784, -331.422, 16.655, 41.662
-136.882, -331.969, 16.661, 41.695
-136.984, -332.514, 16.653, 41.728
-137.090, -333.058, 16.622, 41.761
-137.198, -333.600, 16.574, 41.794
-137.310, -334.140, 16.524, 41.827
-137.426, -334.677, 16.480, 41.860
-137.545, -335.211, 16.445, 41.893
-137.668, -335.745, 16.422, 41.926
-137.795, -336.277, 16.406, 41.959
-137.925, -336.808, 16.400, 41.992
-138.059, -337.338, 16.399, 42.025
-138.197, -337.866, 16.388, 42.058
-138.337, -338.393, 16.353, 42.091
-138.481, -338.917, 16.304, 42.124
-138.628, -339.439, 16.252, 42.157
-138.777, -339.958, 16.208, 42.190
-138.930, -340.475, 16.174, 42.223
-139.086, -340.990, 16.150, 42.256
-139.245, -341.504, 16.136, 42.289
-139.407, -342.017, 16.130, 42.322
-139.573, -342.528, 16.131, 42.355
-139.742, -343.039, 16.120, 42.388
-139.914, -343.547, 16.086, 42.421
-140.088, -344.052, 16.037, 42.454
-140.265, -344.555, 15.986, 42.487
-140.445, -345.055, 15.943, 42.520
-140.628, -345.553, 15.911, 42.553
-140.813, -346.049, 15.888, 42.586
-141.002, -346.543, 15.876, 42.619
-141.195, -347.036, 15.871, 42.652
-141.390, -347.527, 15.873, 42.685
-141.589, -348.017, 15.863, 42.718
-141.791, -348.505, 15.830, 42.751
-141.996, -348.990, 15.782, 42.784
-142.204, -349.471, 15.732, 42.817
-142.415, -349.950, 15.690, 42.850
-142.629, -350.426, 15.659, 42.883
-142.846, -350.899, 15.638, 42.916
-143.067, -351.371, 15.627, 42.949
-143.291, -351.841, 15.624, 42.982
-143.519, -352.310, 15.630, 43.015
-143.750, -352.777, 15.642, 43.048
-143.984, -353.244, 15.662, 43.081
-144.222, -353.709, 15.688, 43.114
-144.463, -354.174, 15.719, 43.147
-144.708, -354.639, 15.756, 43.180
-144.955, -355.104, 15.797, 43.213
-145.205, -355.569, 15.843, 43.246
-145.458, -356.034, 15.893, 43.279
-145.713, -356.500, 15.946, 43.312
-145.971, -356.967, 16.003, 43.345
-146.232, -357.435, 16.062, 43.378
-146.494, -357.904, 16.125, 43.411
-146.759, -358.374, 16.190, 43.444
-147.026, -358.845, 16.257, 43.477
-147.295, -359.318, 16.326, 43.510
-147.565, -359.792, 16.396, 43.543
-147.837, -360.269, 16.468, 43.576
-148.111, -360.747, 16.542, 43.609
-148.387, -361.227, 16.617, 43.642
-148.664, -361.709, 16.693, 43.675
-148.942, -362.193, 16.771, 43.708
-149.223, -362.679, 16.849, 43.741
-149.504, -363.168, 16.928, 43.774
-149.787, -363.659, 17.008, 43.807
-150.072, -364.152, 17.088, 43.840
-150.357, -364.647, 17.169, 43.873
-150.645, -365.144, 17.251, 43.906
-150.933, -365.644, 17.331, 43.939
-151.223, -366.146, 17.400, 43.972
-151.513, -366.650, 17.463, 44.005
-151.805, -367.156, 17.528, 44.038
-152.097, -367.663, 17.595, 44.071
-152.391, -368.173, 17.663, 44.104
-152.686, -368.685, 17.732, 44.137
-152.981, -369.199, 17.802, 44.170
-153.278, -369.715, 17.874, 44.203
-153.576, -370.233, 17.947, 44.236
-153.875, -370.753, 18.020, 44.269
-154.175, -371.276, 18.095, 44.302
-154.475, -371.801, 18.170, 44.335
-154.777, -372.328, 18.246, 44.368
-155.080, -372.858, 18.322, 44.401
-155.384, -373.390, 18.399, 44.434
-155.689, -373.925, 18.476, 44.467
-155.995, -374.461, 18.550, 44.500
-156.302, -375.000, 18.625, 44.533
-156.610, -375.542, 18.701, 44.566
-156.918, -376.086, 18.776, 44.599
-157.228, -376.632, 18.849, 44.632
-157.538, -377.180, 18.924, 44.665
-157.849, -377.731, 18.998, 44.698
-158.161, -378.285, 19.073, 44.731
-158.473, -378.840, 19.148, 44.764
-158.787, -379.399, 19.220, 44.797
-159.101, -379.959, 19.285, 44.830
-159.415, -380.521, 19.350, 44.863
-159.730, -381.086, 19.416, 44.896
-160.046, -381.653, 19.483, 44.929
-160.362, -382.222, 19.551, 44.962
-160.678, -382.794, 19.620, 44.995
-160.996, -383.368, 19.690, 45.028
-161.313, -383.944, 19.760, 45.061
-161.632, -384.523, 19.831, 45.094
-161.950, -385.104, 19.903, 45.127
-162.270, -385.688, 19.975, 45.160
-162.589, -386.274, 20.048, 45.193
-162.909, -386.863, 20.121, 45.226
-163.230, -387.454, 20.194, 45.259
-163.551, -388.048, 20.268, 45.292
-163.873, -388.644, 20.342, 45.325
-164.194, -389.243, 20.417, 45.358
-164.517, -389.845, 20.491, 45.391
-164.839, -390.449, 20.565, 45.424
-165.162, -391.055, 20.626, 45.457
-165.485, -391.664, 20.683, 45.490
-165.808, -392.274, 20.740, 45.523
-166.131, -392.887, 20.799, 45.556
-166.454, -393.502, 20.859, 45.589
-166.777, -394.120, 20.920, 45.622
-167.100, -394.739, 20.982, 45.655
-167.423, -395.361, 21.045, 45.688
-167.747, -395.986, 21.108, 45.721
-168.070, -396.613, 21.173, 45.754
-168.393, -397.242, 21.238, 45.787
-168.716, -397.874, 21.303, 45.820
-169.039, -398.508, 21.369, 45.853
-169.362, -399.145, 21.436, 45.886
-169.685, -399.784, 21.503, 45.919
-170.008, -400.426, 21.571, 45.952
-170.330, -401.071, 21.639, 45.985
-170.652, -401.718, 21.705, 46.018
-170.974, -402.367, 21.757, 46.051
-171.295, -403.018, 21.776, 46.084
-171.614, -403.669, 21.748, 46.117
-171.930, -404.318, 21.676, 46.150
